session_id,vehicle_id,station_id,start_time,end_time,duration_minutes,energy_kwh,total_cost_inr,payment_method,session_status,user_rating
954,414,27,2023-02-09 11:01:00,2023-02-09 13:52:00,171,56.97,614.71,Credit Card,Failed,3.9
955,446,34,2023-03-26 13:53:00,2023-03-26 14:38:00,45,3.05,22.36,QR Code,Failed,1.2
956,50,72,2023-07-18 20:39:00,2023-07-18 20:58:00,19,2.95,34.07,QR Code,Interrupted,4.6
957,87,94,2024-06-12 00:42:00,2024-06-12 02:40:00,118,21.46,165.89,QR Code,Failed,1.2
958,99,129,2023-06-01 23:17:00,2023-06-01 23:53:00,36,3.77,18.62,UPI,Interrupted,3.4
959,353,130,2024-02-24 05:40:00,2024-02-24 05:55:00,15,2.23,34.56,RFID Tag,Interrupted,1.5
960,239,23,2024-08-02 14:05:00,2024-08-02 14:49:00,44,14.99,106.73,Credit Card,Failed,1.3
961,163,6,2023-06-23 00:13:00,2023-06-23 03:11:00,178,30.01,381.73,UPI,Failed,4.8
962,158,49,2023-05-16 09:03:00,2023-05-16 10:55:00,112,30.64,256.15,Credit Card,Interrupted,1.6
963,162,106,2023-08-20 06:17:00,2023-08-20 07:23:00,66,7.0,115.71,Debit Card,Interrupted,3.8
964,136,24,2024-05-16 11:37:00,2024-05-16 13:25:00,108,17.33,293.4,QR Code,Failed,2.8
965,324,44,2023-02-07 18:24:00,2023-02-07 19:18:00,54,11.9,41.89,Credit Card,Failed,2.7
966,331,74,2023-08-01 10:44:00,2023-08-01 13:07:00,143,32.13,323.87,QR Code,Interrupted,1.4
967,396,54,2023-09-22 06:29:00,2023-09-22 07:50:00,81,4.86,35.28,UPI,Failed,3.6
968,96,122,2023-05-24 14:37:00,2023-05-24 16:14:00,97,16.29,190.43,Wallet,Failed,3.4
969,18,83,2024-12-19 03:40:00,2024-12-19 05:26:00,106,34.48,474.1,UPI,Completed,2.7
970,172,87,2024-10-25 03:11:00,2024-10-25 04:57:00,106,15.58,111.09,Wallet,Failed,1.7
971,12,113,2024-09-23 14:37:00,2024-09-23 17:19:00,162,43.73,704.93,QR Code,Interrupted,2.9
972,125,65,2024-01-18 19:21:00,2024-01-18 21:39:00,138,36.55,433.12,Debit Card,Completed,4.9
973,450,60,2024-06-03 03:26:00,2024-06-03 05:30:00,124,36.6,609.39,RFID Tag,Interrupted,3.4
974,84,132,2023-06-20 09:56:00,2023-06-20 12:43:00,167,59.39,906.89,RFID Tag,Completed,4.8
975,291,36,2023-05-14 21:21:00,2023-05-14 21:49:00,28,10.0,114.1,Debit Card,Completed,4.2
976,235,102,2023-06-19 14:00:00,2023-06-19 14:52:00,52,5.9,79.18,Credit Card,Interrupted,2.2
977,95,61,2023-07-28 13:05:00,2023-07-28 14:22:00,77,7.61,68.49,RFID Tag,Interrupted,1.0
978,82,89,2023-04-13 15:35:00,2023-04-13 17:30:00,115,31.2,259.9,Wallet,Failed,2.5
979,238,63,2023-04-09 12:08:00,2023-04-09 13:44:00,96,28.0,106.4,Credit Card,Interrupted,4.1
980,460,73,2024-11-21 23:55:00,2024-11-22 01:58:00,123,29.4,397.78,RFID Tag,Completed,2.4
981,343,7,2023-08-16 19:11:00,2023-08-16 20:26:00,75,12.52,176.16,Debit Card,Failed,4.3
982,313,102,2023-03-21 20:14:00,2023-03-21 21:04:00,50,10.42,139.84,UPI,Completed,2.2
983,48,87,2024-01-29 20:11:00,2024-01-29 22:14:00,123,12.02,85.7,Debit Card,Interrupted,3.7
984,247,9,2023-09-25 13:11:00,2023-09-25 14:07:00,56,9.86,100.08,RFID Tag,Completed,2.9
985,43,89,2024-12-03 23:06:00,2024-12-04 01:04:00,118,35.93,299.3,UPI,Completed,2.3
986,295,130,2024-01-29 21:29:00,2024-01-29 21:46:00,17,3.47,53.79,QR Code,Interrupted,2.7
987,28,78,2024-03-11 08:47:00,2024-03-11 11:44:00,177,15.35,268.62,Wallet,Failed,2.5
988,243,86,2024-07-01 11:07:00,2024-07-01 12:07:00,60,21.63,202.02,RFID Tag,Interrupted,4.5
989,41,39,2023-01-08 10:59:00,2023-01-08 13:45:00,166,21.85,324.25,RFID Tag,Failed,3.9
990,233,112,2023-02-19 14:18:00,2023-02-19 14:43:00,25,2.21,14.17,Wallet,Interrupted,2.5
991,456,95,2023-09-16 13:21:00,2023-09-16 14:51:00,90,26.35,164.95,UPI,Failed,2.1
992,151,92,2024-03-03 00:28:00,2024-03-03 02:06:00,98,14.14,230.06,UPI,Failed,1.4
993,375,10,2024-06-28 23:25:00,2024-06-29 00:43:00,78,8.23,147.81,RFID Tag,Completed,1.5
994,75,127,2024-03-17 08:22:00,2024-03-17 10:34:00,132,35.4,558.97,Credit Card,Failed,4.3
995,292,118,2023-02-11 02:20:00,2023-02-11 04:10:00,110,6.83,37.36,RFID Tag,Failed,3.6
996,452,26,2024-01-27 16:46:00,2024-01-27 17:21:00,35,5.49,31.51,QR Code,Failed,2.2
997,206,6,2023-07-08 23:16:00,2023-07-08 23:51:00,35,11.03,140.3,Wallet,Completed,4.2
998,293,67,2023-11-07 19:32:00,2023-11-07 22:05:00,153,49.04,180.47,Credit Card,Failed,4.2
999,192,122,2023-08-09 13:17:00,2023-08-09 14:19:00,62,8.54,99.83,QR Code,Completed,3.4
1000,466,47,2024-11-25 09:17:00,2024-11-25 09:33:00,16,2.86,21.91,UPI,Interrupted,3.6
1001,141,69,2024-04-18 19:50:00,2024-04-18 22:47:00,177,26.68,217.98,Credit Card,Completed,1.1
1002,167,57,2023-03-07 19:18:00,2023-03-07 22:08:00,170,53.02,881.19,RFID Tag,Interrupted,3.5
1003,169,100,2024-05-02 17:00:00,2024-05-02 18:42:00,102,16.1,259.69,Debit Card,Interrupted,1.6
1004,438,128,2023-08-04 17:44:00,2023-08-04 18:42:00,58,15.26,81.34,Debit Card,Interrupted,1.1
1005,437,21,2024-10-08 15:35:00,2024-10-08 17:18:00,103,7.86,38.59,QR Code,Failed,2.5
1006,150,81,2024-04-07 21:29:00,2024-04-07 21:51:00,22,2.19,25.73,RFID Tag,Completed,3.5
1007,290,111,2024-03-01 00:48:00,2024-03-01 02:15:00,87,19.68,293.82,Wallet,Completed,2.5
1008,276,34,2024-01-23 19:54:00,2024-01-23 20:40:00,46,3.71,27.19,Credit Card,Completed,5.0
1009,293,75,2023-07-02 05:49:00,2023-07-02 07:46:00,117,26.23,174.17,Debit Card,Completed,2.7
1010,307,72,2023-11-24 11:40:00,2023-11-24 12:22:00,42,10.93,126.24,QR Code,Failed,4.0
1011,163,129,2024-07-02 17:25:00,2024-07-02 18:37:00,72,23.19,114.56,Wallet,Interrupted,2.1
1012,474,116,2023-06-10 05:25:00,2023-06-10 06:53:00,88,4.49,56.04,Debit Card,Interrupted,3.6
1013,350,26,2024-01-28 18:41:00,2024-01-28 20:43:00,122,43.74,251.07,Wallet,Completed,3.5
1014,317,58,2023-05-22 19:39:00,2023-05-22 22:02:00,143,52.38,479.28,RFID Tag,Failed,3.9
1015,485,6,2023-11-29 19:15:00,2023-11-29 20:12:00,57,13.13,167.01,Wallet,Failed,1.4
1016,190,6,2024-09-07 20:24:00,2024-09-07 23:00:00,156,33.06,420.52,Credit Card,Completed,2.8
1017,371,62,2023-06-29 15:59:00,2023-06-29 17:05:00,66,10.04,144.17,Debit Card,Completed,4.6
1018,106,119,2024-04-15 07:43:00,2024-04-15 10:32:00,169,32.19,341.21,Credit Card,Completed,4.9
1019,257,29,2024-09-10 10:55:00,2024-09-10 11:50:00,55,7.01,83.84,QR Code,Completed,1.0
1020,17,105,2024-06-16 15:55:00,2024-06-16 17:48:00,113,8.17,109.56,Wallet,Interrupted,4.5
1021,276,31,2024-09-13 20:34:00,2024-09-13 20:55:00,21,3.97,44.86,QR Code,Completed,2.2
1022,204,11,2024-01-08 12:45:00,2024-01-08 15:10:00,145,36.14,439.1,Wallet,Interrupted,4.1
1023,54,38,2023-09-26 18:48:00,2023-09-26 19:31:00,43,11.98,172.15,Debit Card,Interrupted,3.6
1024,73,63,2024-05-09 06:16:00,2024-05-09 06:55:00,39,6.03,22.91,QR Code,Completed,2.8
1025,364,126,2023-09-08 08:21:00,2023-09-08 09:51:00,90,24.14,99.7,Debit Card,Interrupted,3.8
1026,291,71,2024-08-31 01:48:00,2024-08-31 02:38:00,50,4.84,78.7,Debit Card,Completed,1.9
1027,190,93,2024-12-31 09:19:00,2024-12-31 10:14:00,55,12.64,119.07,Debit Card,Interrupted,3.9
1028,345,76,2023-06-08 23:51:00,2023-06-09 00:38:00,47,4.53,27.63,Debit Card,Interrupted,2.0
1029,117,8,2023-08-05 18:19:00,2023-08-05 19:11:00,52,12.22,98.62,Debit Card,Interrupted,3.9
1030,382,133,2024-02-20 15:39:00,2024-02-20 16:37:00,58,20.76,199.92,QR Code,Completed,3.3
1031,257,81,2024-06-19 11:24:00,2024-06-19 13:43:00,139,35.49,417.01,RFID Tag,Interrupted,1.7
1032,460,98,2023-01-15 21:04:00,2023-01-15 22:46:00,102,12.36,182.31,Credit Card,Completed,1.6
1033,312,31,2024-10-27 06:22:00,2024-10-27 08:44:00,142,27.75,313.58,QR Code,Completed,4.4
1034,434,135,2023-08-22 23:12:00,2023-08-23 01:00:00,108,28.12,273.33,Wallet,Failed,1.4
1035,169,130,2023-03-10 08:35:00,2023-03-10 11:06:00,151,48.03,744.47,RFID Tag,Completed,4.9
1036,29,115,2024-08-03 16:15:00,2024-08-03 17:32:00,77,10.09,133.79,QR Code,Completed,3.8
1037,334,63,2023-08-22 22:45:00,2023-08-23 00:56:00,131,13.91,52.86,RFID Tag,Interrupted,3.2
1038,47,49,2023-03-07 04:33:00,2023-03-07 06:05:00,92,6.37,53.25,Credit Card,Completed,3.3
1039,298,123,2024-04-20 03:34:00,2024-04-20 04:02:00,28,4.23,31.81,QR Code,Completed,1.8
1040,60,114,2023-03-27 15:12:00,2023-03-27 15:52:00,40,8.87,155.49,Credit Card,Failed,2.9
1041,292,3,2024-08-18 13:55:00,2024-08-18 14:38:00,43,11.95,79.11,Wallet,Failed,1.8
1042,413,117,2023-01-01 08:48:00,2023-01-01 10:47:00,119,28.61,369.36,Wallet,Failed,1.7
1043,260,124,2024-06-10 09:41:00,2024-06-10 11:12:00,91,12.16,45.24,RFID Tag,Completed,2.4
1044,348,129,2023-11-13 20:28:00,2023-11-13 21:11:00,43,15.46,76.37,Credit Card,Interrupted,1.0
1045,458,131,2024-04-26 15:10:00,2024-04-26 16:10:00,60,4.25,57.21,Wallet,Failed,2.2
1046,474,114,2023-12-17 20:43:00,2023-12-17 23:15:00,152,47.19,827.24,Credit Card,Completed,4.1
1047,110,79,2024-05-28 09:20:00,2024-05-28 11:50:00,150,29.91,402.29,QR Code,Interrupted,4.7
1048,108,40,2023-11-28 05:12:00,2023-11-28 07:08:00,116,34.67,358.14,Credit Card,Failed,3.7
1049,167,133,2024-04-30 20:38:00,2024-04-30 22:39:00,121,35.93,346.01,Debit Card,Completed,4.7
1050,242,78,2024-01-15 04:19:00,2024-01-15 05:59:00,100,28.01,490.18,QR Code,Interrupted,2.8
1051,218,101,2024-03-03 00:48:00,2024-03-03 02:46:00,118,7.97,105.84,Wallet,Interrupted,3.6
1052,72,117,2023-10-08 00:52:00,2023-10-08 01:58:00,66,7.66,98.89,QR Code,Interrupted,2.2
1053,192,7,2023-11-26 13:50:00,2023-11-26 15:42:00,112,17.15,241.3,RFID Tag,Failed,1.8
1054,111,129,2024-03-26 08:06:00,2024-03-26 08:40:00,34,4.32,21.34,Debit Card,Failed,2.9
1055,370,121,2023-02-17 21:24:00,2023-02-17 23:43:00,139,17.95,309.82,RFID Tag,Failed,2.5
1056,52,15,2024-10-16 10:17:00,2024-10-16 12:49:00,152,25.38,412.17,Debit Card,Completed,2.9
1057,451,19,2023-11-29 23:26:00,2023-11-30 00:19:00,53,17.32,238.32,RFID Tag,Interrupted,3.3
1058,288,23,2024-03-24 07:20:00,2024-03-24 10:01:00,161,35.92,255.75,QR Code,Interrupted,3.2
1059,419,75,2024-12-07 00:08:00,2024-12-07 00:40:00,32,10.42,69.19,QR Code,Failed,4.0
1060,491,93,2024-04-01 23:56:00,2024-04-02 01:05:00,69,7.47,70.37,Wallet,Completed,2.8
1061,171,51,2024-11-24 22:16:00,2024-11-24 23:36:00,80,19.29,262.34,UPI,Completed,1.5
1062,211,110,2024-02-10 15:51:00,2024-02-10 16:18:00,27,8.46,107.7,UPI,Failed,2.5
1063,290,112,2023-02-02 16:55:00,2023-02-02 18:33:00,98,29.42,188.58,Wallet,Interrupted,3.3
1064,325,18,2023-03-19 18:05:00,2023-03-19 20:42:00,157,46.66,771.76,RFID Tag,Completed,4.2
1065,434,23,2024-08-10 14:39:00,2024-08-10 15:42:00,63,18.15,129.23,QR Code,Interrupted,4.3
1066,239,116,2023-06-05 20:21:00,2023-06-05 20:54:00,33,3.55,44.3,RFID Tag,Interrupted,2.8
1067,400,111,2023-01-22 12:36:00,2023-01-22 14:06:00,90,4.68,69.87,Wallet,Completed,1.0
1068,166,110,2023-06-04 08:54:00,2023-06-04 10:06:00,72,16.92,215.39,Debit Card,Failed,2.8
1069,341,52,2024-08-11 11:57:00,2024-08-11 14:39:00,162,15.93,277.02,Credit Card,Completed,2.2
1070,52,7,2024-06-30 19:54:00,2024-06-30 20:19:00,25,7.42,104.4,RFID Tag,Interrupted,4.8
1071,168,81,2023-08-24 21:13:00,2023-08-24 22:19:00,66,9.63,113.15,Wallet,Interrupted,1.9
1072,471,56,2023-12-30 00:08:00,2023-12-30 02:15:00,127,11.3,64.64,Wallet,Completed,2.8
1073,381,54,2024-01-25 01:28:00,2024-01-25 03:35:00,127,22.4,162.62,Credit Card,Interrupted,3.4
1074,64,24,2023-06-29 16:58:00,2023-06-29 19:41:00,163,45.55,771.16,UPI,Completed,4.0
1075,62,126,2024-09-11 11:47:00,2024-09-11 13:23:00,96,17.42,71.94,Credit Card,Completed,4.2
1076,185,123,2023-09-19 16:07:00,2023-09-19 18:18:00,131,7.22,54.29,Wallet,Interrupted,2.6
1077,440,26,2023-12-30 11:19:00,2023-12-30 11:50:00,31,5.81,33.35,QR Code,Interrupted,1.9
1078,360,22,2024-10-28 20:51:00,2024-10-28 22:45:00,114,37.32,563.91,UPI,Interrupted,3.9
1079,460,83,2023-02-16 04:54:00,2023-02-16 06:12:00,78,8.28,113.85,UPI,Completed,3.1
1080,72,121,2023-02-09 01:38:00,2023-02-09 02:46:00,68,22.06,380.76,QR Code,Interrupted,2.5
1081,213,41,2024-03-05 05:11:00,2024-03-05 07:38:00,147,52.28,485.16,QR Code,Failed,1.7
1082,451,29,2023-06-16 00:31:00,2023-06-16 01:38:00,67,9.84,117.69,QR Code,Interrupted,4.6
1083,136,83,2023-01-30 00:21:00,2023-01-30 00:43:00,22,7.29,100.24,UPI,Failed,4.5
1084,468,105,2023-02-17 17:24:00,2023-02-17 20:12:00,168,46.84,628.12,Credit Card,Completed,1.4
1085,179,58,2023-04-05 13:04:00,2023-04-05 13:47:00,43,15.34,140.36,Wallet,Interrupted,4.4
1086,275,113,2023-05-18 19:51:00,2023-05-18 22:49:00,178,8.94,144.11,Wallet,Interrupted,4.6
1087,132,33,2023-11-27 21:34:00,2023-11-27 23:22:00,108,38.13,197.13,QR Code,Failed,1.4
1088,253,51,2023-05-09 07:32:00,2023-05-09 08:20:00,48,14.64,199.1,Credit Card,Completed,3.6
1089,381,25,2024-02-18 09:56:00,2024-02-18 12:48:00,172,14.33,50.58,Credit Card,Interrupted,1.7
1090,338,78,2023-12-03 22:29:00,2023-12-04 01:15:00,166,35.63,623.53,RFID Tag,Interrupted,4.0
1091,68,84,2024-03-08 11:42:00,2024-03-08 12:34:00,52,12.14,206.87,UPI,Failed,4.6
1092,198,13,2023-07-22 05:00:00,2023-07-22 05:51:00,51,12.8,221.82,Credit Card,Completed,2.6
1093,6,124,2024-05-10 11:12:00,2024-05-10 14:07:00,175,56.94,211.82,RFID Tag,Interrupted,2.8
1094,110,117,2024-09-28 08:34:00,2024-09-28 10:41:00,127,11.09,143.17,Debit Card,Failed,4.1
1095,474,87,2023-12-12 05:16:00,2023-12-12 06:58:00,102,31.17,222.24,Wallet,Failed,2.8
1096,50,88,2024-06-15 08:04:00,2024-06-15 09:52:00,108,19.99,220.29,UPI,Failed,1.5
1097,117,118,2023-04-24 03:35:00,2023-04-24 05:05:00,90,8.1,44.31,Debit Card,Interrupted,2.8
1098,284,22,2024-05-31 05:25:00,2024-05-31 07:50:00,145,16.2,244.78,QR Code,Completed,4.1
1099,102,91,2024-06-22 19:49:00,2024-06-22 20:42:00,53,12.1,105.88,RFID Tag,Failed,1.2
1100,273,93,2024-07-06 07:44:00,2024-07-06 10:14:00,150,15.42,145.26,Credit Card,Completed,3.7
1101,326,58,2023-06-05 17:39:00,2023-06-05 19:42:00,123,39.58,362.16,Debit Card,Completed,4.8
1102,486,103,2023-10-31 12:57:00,2023-10-31 15:25:00,148,52.95,312.93,Wallet,Interrupted,2.3
1103,370,77,2023-01-01 02:16:00,2023-01-01 04:53:00,157,41.07,523.64,Credit Card,Failed,3.5
1104,492,18,2023-03-02 13:08:00,2023-03-02 13:59:00,51,10.32,170.69,Credit Card,Completed,2.6
1105,82,108,2024-02-05 18:12:00,2024-02-05 19:30:00,78,24.51,288.97,UPI,Completed,4.9
1106,142,36,2024-02-16 03:46:00,2024-02-16 06:30:00,164,57.24,653.11,Credit Card,Completed,2.8
1107,345,71,2023-12-02 00:40:00,2023-12-02 01:25:00,45,9.67,157.23,RFID Tag,Completed,4.1
1108,307,121,2023-08-26 21:28:00,2023-08-26 22:59:00,91,28.24,487.42,RFID Tag,Failed,3.4
1109,79,19,2023-12-16 08:02:00,2023-12-16 09:54:00,112,35.32,486.0,Debit Card,Completed,3.5
1110,219,44,2024-12-27 22:55:00,2024-12-28 01:14:00,139,40.33,141.96,Credit Card,Failed,1.4
1111,375,93,2023-09-05 21:31:00,2023-09-05 23:36:00,125,22.94,216.09,QR Code,Completed,4.5
1112,144,71,2023-09-15 20:32:00,2023-09-15 22:11:00,99,18.11,294.47,Debit Card,Interrupted,1.3
1113,52,125,2023-09-06 18:31:00,2023-09-06 19:42:00,71,16.84,161.66,QR Code,Interrupted,1.4
1114,400,125,2024-07-28 19:53:00,2024-07-28 22:32:00,159,26.87,257.95,RFID Tag,Failed,2.5
1115,309,28,2024-08-27 20:06:00,2024-08-27 22:48:00,162,12.97,207.52,Credit Card,Interrupted,3.3
1116,364,108,2024-02-08 22:47:00,2024-02-08 23:12:00,25,4.0,47.16,Wallet,Interrupted,3.3
1117,268,10,2024-02-13 20:47:00,2024-02-13 22:52:00,125,32.73,587.83,UPI,Completed,3.3
1118,13,85,2023-04-12 09:58:00,2023-04-12 11:58:00,120,36.47,546.69,QR Code,Interrupted,4.4
1119,130,92,2024-11-30 11:22:00,2024-11-30 12:40:00,78,10.73,174.58,UPI,Interrupted,2.8
1120,326,68,2023-06-14 06:35:00,2023-06-14 09:10:00,155,39.57,438.04,QR Code,Interrupted,4.0
1121,400,45,2024-05-26 02:21:00,2024-05-26 04:06:00,105,25.75,322.9,QR Code,Completed,2.3
1122,157,26,2023-04-03 20:25:00,2023-04-03 22:00:00,95,23.46,134.66,QR Code,Completed,4.0
1123,104,68,2024-12-25 15:22:00,2024-12-25 17:03:00,101,30.83,341.29,Debit Card,Completed,4.8
1124,166,5,2023-04-25 06:37:00,2023-04-25 08:11:00,94,31.75,199.71,QR Code,Failed,3.2
1125,388,46,2024-02-12 19:44:00,2024-02-12 20:18:00,34,3.84,44.31,UPI,Failed,3.4
1126,449,104,2023-09-27 04:45:00,2023-09-27 06:27:00,102,22.31,157.06,Wallet,Completed,4.7
1127,54,76,2024-09-20 18:05:00,2024-09-20 19:42:00,97,35.55,216.85,Wallet,Completed,2.0
1128,80,71,2023-01-27 15:14:00,2023-01-27 16:25:00,71,9.07,147.48,Credit Card,Interrupted,3.6
1129,111,38,2023-01-13 09:15:00,2023-01-13 09:35:00,20,6.43,92.4,Wallet,Interrupted,2.7
1130,283,50,2024-02-27 05:54:00,2024-02-27 08:21:00,147,34.39,242.45,QR Code,Failed,4.6
1131,199,67,2024-12-24 11:51:00,2024-12-24 13:13:00,82,15.3,56.3,Debit Card,Completed,2.3
1132,183,20,2024-12-10 04:20:00,2024-12-10 05:38:00,78,23.55,248.22,RFID Tag,Completed,1.4
1133,470,130,2024-12-26 15:34:00,2024-12-26 17:09:00,95,7.9,122.45,RFID Tag,Completed,3.9
1134,368,58,2024-04-21 08:36:00,2024-04-21 09:04:00,28,5.48,50.14,Wallet,Interrupted,3.4
1135,34,44,2023-01-23 17:28:00,2023-01-23 20:06:00,158,40.44,142.35,Debit Card,Interrupted,4.5
1136,76,17,2024-11-29 11:04:00,2024-11-29 12:29:00,85,19.59,342.43,QR Code,Completed,3.9
1137,252,111,2024-12-22 04:25:00,2024-12-22 05:35:00,70,18.17,271.28,Debit Card,Failed,3.8
1138,156,85,2023-08-27 18:51:00,2023-08-27 21:16:00,145,50.7,759.99,Credit Card,Failed,4.9
1139,301,81,2023-01-07 19:03:00,2023-01-07 20:49:00,106,25.02,293.99,UPI,Failed,1.3
1140,212,42,2023-07-19 07:38:00,2023-07-19 08:38:00,60,18.88,97.61,UPI,Failed,4.7
1141,374,31,2023-12-06 02:06:00,2023-12-06 04:04:00,118,27.35,309.06,QR Code,Interrupted,4.2
1142,196,122,2023-05-22 10:11:00,2023-05-22 10:50:00,39,5.79,67.69,Credit Card,Failed,2.7
1143,130,128,2023-04-03 05:16:00,2023-04-03 07:13:00,117,13.28,70.78,Debit Card,Failed,3.5
1144,174,116,2023-04-07 16:16:00,2023-04-07 16:36:00,20,6.57,81.99,UPI,Failed,1.2
1145,192,25,2023-06-22 00:33:00,2023-06-22 00:51:00,18,0.93,3.28,Wallet,Interrupted,1.1
1146,464,96,2023-03-13 05:12:00,2023-03-13 08:09:00,177,43.65,672.21,Credit Card,Failed,1.9
1147,177,25,2024-11-30 04:38:00,2024-11-30 06:28:00,110,25.49,89.98,Wallet,Failed,4.4
1148,396,46,2024-06-03 04:52:00,2024-06-03 07:00:00,128,7.63,88.05,UPI,Failed,4.6
1149,407,31,2023-11-16 09:06:00,2023-11-16 10:50:00,104,27.69,312.9,RFID Tag,Failed,1.7
1150,52,128,2023-07-17 19:09:00,2023-07-17 22:00:00,171,58.37,311.11,Wallet,Failed,3.2
1151,200,115,2023-04-30 21:35:00,2023-04-30 22:06:00,31,4.87,64.58,Debit Card,Completed,2.0
1152,419,126,2023-07-12 12:02:00,2023-07-12 13:48:00,106,7.27,30.03,Wallet,Failed,3.8
1153,430,26,2024-06-16 02:42:00,2024-06-16 04:19:00,97,32.86,188.62,RFID Tag,Failed,3.8
1154,268,101,2024-07-13 20:12:00,2024-07-13 21:39:00,87,13.17,174.9,Wallet,Completed,2.2
1155,321,110,2024-02-18 13:24:00,2024-02-18 14:00:00,36,7.39,94.07,Wallet,Completed,2.3
1156,248,100,2023-11-10 15:50:00,2023-11-10 17:18:00,88,25.88,417.44,QR Code,Completed,3.1
1157,22,49,2023-04-02 09:57:00,2023-04-02 12:42:00,165,47.33,395.68,RFID Tag,Failed,1.7
1158,161,13,2024-07-01 00:03:00,2024-07-01 01:35:00,92,15.81,273.99,Debit Card,Failed,1.2
1159,423,112,2024-06-04 16:54:00,2024-06-04 17:54:00,60,12.67,81.21,QR Code,Failed,1.2
1160,110,26,2024-04-13 05:57:00,2024-04-13 07:08:00,71,19.57,112.33,UPI,Failed,1.8
1161,106,4,2023-02-16 12:13:00,2023-02-16 12:57:00,44,15.08,62.28,UPI,Completed,3.6
1162,469,85,2023-07-01 12:52:00,2023-07-01 14:05:00,73,12.24,183.48,Wallet,Completed,1.6
1163,307,64,2024-09-28 21:16:00,2024-09-28 23:19:00,123,32.65,288.95,QR Code,Failed,2.2
1164,482,70,2024-02-24 22:00:00,2024-02-25 00:01:00,121,37.61,338.49,Wallet,Interrupted,4.4
1165,98,125,2023-09-17 19:00:00,2023-09-17 21:55:00,175,47.13,452.45,UPI,Failed,4.1
1166,66,58,2023-03-14 20:07:00,2023-03-14 20:51:00,44,4.41,40.35,Wallet,Completed,1.7
1167,168,43,2023-09-20 21:45:00,2023-09-20 23:41:00,116,16.26,242.27,Debit Card,Interrupted,4.4
1168,134,28,2023-05-03 12:52:00,2023-05-03 13:58:00,66,23.16,370.56,RFID Tag,Interrupted,1.8
1169,266,10,2024-04-25 15:06:00,2024-04-25 15:49:00,43,5.26,94.47,Wallet,Completed,1.3
1170,356,18,2023-09-05 13:39:00,2023-09-05 15:28:00,109,20.57,340.23,Credit Card,Interrupted,3.4
1171,22,129,2023-07-13 06:46:00,2023-07-13 08:22:00,96,6.13,30.28,UPI,Completed,2.4
1172,487,65,2023-06-29 11:29:00,2023-06-29 12:35:00,66,22.14,262.36,UPI,Interrupted,2.5
1173,485,75,2024-06-01 02:14:00,2024-06-01 03:16:00,62,15.41,102.32,Debit Card,Failed,3.9
1174,13,113,2023-03-13 07:38:00,2023-03-13 10:08:00,150,21.17,341.26,Credit Card,Completed,3.2
1175,163,15,2023-04-25 21:04:00,2023-04-25 23:03:00,119,25.47,413.63,UPI,Failed,3.9
1176,371,83,2024-01-15 01:09:00,2024-01-15 01:50:00,41,10.93,150.29,UPI,Interrupted,1.0
1177,30,100,2024-08-03 03:54:00,2024-08-03 05:06:00,72,20.98,338.41,UPI,Failed,3.2
1178,11,122,2024-08-08 20:24:00,2024-08-08 21:51:00,87,23.24,271.68,Wallet,Interrupted,4.6
1179,122,126,2024-09-19 08:22:00,2024-09-19 11:19:00,177,34.35,141.87,Credit Card,Interrupted,3.1
1180,185,58,2023-05-28 09:40:00,2023-05-28 10:39:00,59,20.94,191.6,Wallet,Interrupted,4.5
1181,189,6,2024-03-18 09:09:00,2024-03-18 09:34:00,25,4.89,62.2,QR Code,Failed,4.4
1182,206,33,2024-10-03 11:13:00,2024-10-03 13:11:00,118,21.64,111.88,Wallet,Interrupted,3.9
1183,228,100,2024-04-19 11:21:00,2024-04-19 12:59:00,98,25.55,412.12,Credit Card,Failed,3.1
1184,126,56,2024-12-30 06:36:00,2024-12-30 07:40:00,64,22.41,128.19,QR Code,Failed,4.1
1185,187,119,2024-07-15 13:23:00,2024-07-15 16:22:00,179,26.35,279.31,Wallet,Completed,2.9
1186,278,116,2023-11-04 19:26:00,2023-11-04 19:54:00,28,3.17,39.56,Debit Card,Failed,4.6
1187,338,99,2024-06-13 13:11:00,2024-06-13 15:19:00,128,7.37,128.97,Credit Card,Interrupted,3.3
1188,89,70,2024-11-27 18:49:00,2024-11-27 19:43:00,54,13.67,123.03,RFID Tag,Completed,1.6
1189,163,120,2023-09-09 23:08:00,2023-09-10 01:27:00,139,20.87,182.82,RFID Tag,Failed,3.9
1190,449,10,2024-11-23 03:50:00,2024-11-23 04:21:00,31,2.39,42.92,UPI,Completed,2.3
1191,47,81,2024-01-01 06:47:00,2024-01-01 07:40:00,53,18.73,220.08,Debit Card,Completed,2.5
1192,466,81,2024-08-20 14:30:00,2024-08-20 16:11:00,101,27.55,323.71,Debit Card,Interrupted,1.4
1193,288,41,2023-06-05 05:26:00,2023-06-05 06:11:00,45,9.84,91.32,RFID Tag,Interrupted,1.6
1194,283,121,2024-12-17 08:44:00,2024-12-17 10:02:00,78,28.01,483.45,QR Code,Completed,4.6
1195,50,11,2023-05-19 12:30:00,2023-05-19 14:22:00,112,22.51,273.5,UPI,Failed,3.8
1196,419,93,2024-03-27 18:36:00,2024-03-27 19:37:00,61,11.69,110.12,UPI,Interrupted,4.8
1197,291,89,2023-12-14 02:56:00,2023-12-14 04:45:00,109,7.83,65.22,Credit Card,Failed,2.2
